gender,car,reality,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,email,occyp_type,family_size,begin_month,ID
0,0,0,11.813030057420567,2,1,1,1,11004,7.359467638255621,0,0,10,2,5,3297
0,0,0,11.813030057420567,2,1,1,2,12278,6.76849321164863,0,0,1,2,24,1676
0,0,1,11.813030057420567,2,1,1,1,10112,8.061802274538348,1,0,3,3,16,1057
0,1,1,12.419165860990882,2,1,1,1,16391,7.379008127628304,0,0,4,2,5,4588
0,0,0,11.119882876860622,3,1,1,1,14619,6.823286122355687,0,0,6,3,30,4589
0,0,1,12.323855681186558,4,1,2,1,15899,8.29254851397576,0,0,1,2,48,3449
0,0,1,11.407564949312402,2,1,2,1,14746,6.542471960506805,0,0,1,1,16,2446
0,1,0,12.323855681186558,2,1,1,1,20641,6.970730078143525,0,0,2,2,46,2174
0,0,0,12.218495165528731,2,2,1,3,12131,6.677083461247136,0,0,1,3,18,889
0,0,1,12.218495165528731,2,1,4,1,20763,6.489204931325317,1,0,1,1,6,4590
1,0,0,12.218495165528731,2,1,1,1,14829,6.530877627725885,0,0,3,3,11,4591
0,1,0,13.422467969854667,2,1,1,1,16678,8.880863609867356,0,0,8,2,42,4592
0,0,1,11.813030057420567,3,1,1,1,15875,7.922623574217286,1,0,6,2,33,312
0,0,1,11.669929213779893,2,1,5,5,10278,7.3901814282264295,0,0,1,3,11,4353
1,1,1,11.813030057420567,2,1,1,1,10314,6.870053411798126,0,1,2,2,11,4593
0,1,1,13.006952525893,3,2,1,1,12477,6.124683390894205,0,0,8,2,31,1566
0,0,1,12.100712129872347,3,1,1,1,15133,8.494743062578646,0,0,16,2,18,4594
0,0,1,12.506177237980511,4,2,1,1,13752,5.123963979403259,1,0,8,2,35,3317
1,0,0,12.100712129872347,4,1,1,1,14339,5.75890177387728,1,0,6,2,22,2017
0,0,0,11.456355113481834,2,1,1,1,18713,8.196436811235028,1,0,1,2,17,3690
0,0,1,11.967180737247824,3,1,1,1,14723,7.110696122978827,0,0,6,4,36,4595
0,0,1,11.813030057420567,3,3,1,1,9734,7.6255950721324535,1,1,6,3,39,3448
1,0,1,12.323855681186558,2,1,2,1,16496,5.82600010738045,0,0,7,1,27,4596
0,0,0,12.218495165528731,2,2,2,1,11991,6.561030665896573,0,1,3,1,9,1608
0,0,1,11.630708500626612,2,1,1,1,9894,7.824046010856292,1,0,2,2,24,4597
1,1,1,11.589886506106357,4,1,1,1,12529,6.823286122355687,1,0,1,4,9,4339
1,1,0,12.419165860990882,4,2,1,2,12118,7.746732907753622,1,1,6,2,13,1184
0,0,1,11.630708500626612,1,1,1,1,22530,0.0,0,0,1,2,18,4598
0,0,0,11.967180737247824,3,1,1,1,10425,7.336285660021297,1,0,2,2,4,4599
0,0,1,11.407564949312402,1,1,1,1,23120,0.0,0,0,1,2,13,2778
0,0,0,11.318733735605786,2,3,1,2,12154,8.314832179284556,1,0,12,4,35,2384
0,0,1,12.100712129872347,4,1,1,1,14574,6.872128101338986,0,1,7,3,24,2116
0,1,1,12.793859310432293,4,2,1,1,14498,8.719970756777574,0,1,6,2,29,298
1,1,1,12.100712129872347,3,1,1,1,15053,7.0317412587631285,0,0,8,2,35,4600
1,1,1,12.58621994565405,3,2,1,1,11714,6.641182169740591,0,0,11,2,25,4150
0,0,1,12.323855681186558,2,1,1,2,16110,5.996452088619021,0,0,13,2,56,264
1,0,1,10.357742824813725,1,1,1,1,22564,0.0,0,0,1,2,7,1627
0,0,1,11.813030057420567,1,2,1,1,14463,0.0,0,0,1,3,35,4601
0,1,1,12.419165860990882,2,1,1,1,19751,7.954372272531867,0,1,1,2,59,3967
1,1,1,12.419165860990882,2,1,1,1,21757,7.903226808730733,0,0,5,2,31,4024
0,0,1,12.100712129872347,1,1,1,1,22381,0.0,0,0,1,2,43,4602
0,0,1,12.100712129872347,2,1,5,1,19750,8.19118600464279,0,0,3,2,34,4332
0,0,0,11.245046019814627,1,1,4,1,20775,0.0,0,0,1,1,17,4603
0,0,1,11.119882876860622,2,2,1,1,10728,6.9865664594064265,1,0,1,2,15,4604
1,1,0,12.323855681186558,2,1,1,1,9479,7.042286171939743,0,0,3,2,20,2654
0,0,1,11.547326891687561,2,1,2,1,17461,7.666221925662725,0,0,2,1,30,1514
1,1,0,12.729320789294722,2,1,1,1,14479,6.930494765951626,0,0,5,2,8,4110
1,0,1,11.967180737247824,2,1,5,3,13273,6.932447891572509,0,0,5,3,53,875
1,0,0,11.813030057420567,2,1,1,1,14854,8.165932137321585,1,0,5,2,28,823
0,0,1,12.100712129872347,3,1,1,1,10454,6.226536669287466,0,1,11,4,27,2748
1,1,0,12.100712129872347,4,1,1,1,12240,8.447628728030327,0,0,6,4,3,4522
0,0,1,11.630708500626612,1,1,4,1,22119,0.0,0,0,1,1,19,570
0,1,1,13.017002861746503,3,2,1,1,15137,7.913886714856082,0,0,1,4,13,2591
1,0,1,11.813030057420567,2,1,1,1,15484,7.25063551189868,1,0,5,2,12,4605
0,0,1,12.100712129872347,4,1,1,1,16555,7.6236419465115715,0,0,3,2,47,4530
0,0,1,10.714417768752456,1,1,1,1,20688,0.0,0,0,1,2,39,846
1,1,1,12.58621994565405,3,2,1,1,12569,8.108623268354595,0,0,1,3,34,369
0,0,1,11.630708500626612,2,1,1,1,12675,7.68662133494462,0,0,6,3,23,4606
0,0,1,11.967180737247824,2,1,3,1,10313,6.899723107284872,0,0,13,4,14,4456
0,0,0,11.245046019814627,2,1,1,1,16876,4.584967478670572,1,0,1,2,10,3097
0,0,1,11.119882876860622,1,1,3,1,19737,0.0,0,0,1,1,36,2514
0,0,0,11.813030057420567,3,1,1,3,18524,7.443078374348516,0,0,1,2,33,2586
0,0,1,12.100712129872347,3,1,1,1,17468,8.911125383710678,0,0,6,6,35,272
0,0,1,12.218495165528731,2,3,2,1,18596,8.894121641382213,0,0,6,1,0,1031
0,0,1,12.419165860990882,2,2,1,1,19852,5.303304908059076,0,0,2,2,9,1921
0,0,1,11.302204433654575,1,1,1,1,21718,0.0,0,1,1,2,39,3791
1,0,0,12.100712129872347,2,2,1,1,14972,6.96979066990159,0,0,6,2,43,3252
1,0,0,12.240474072247506,4,2,1,5,14891,7.8724551500639794,0,0,6,3,36,3982
0,0,1,12.323855681186558,3,2,2,1,15926,8.1101268019411,0,0,1,2,1,775
0,0,0,12.049418835484797,4,1,2,1,19570,7.3938782901077555,0,0,3,1,46,4607
0,0,0,11.407564949312402,2,1,3,1,18764,9.196951134857168,0,0,3,1,59,3100
1,1,1,12.506177237980511,1,1,1,1,18948,0.0,0,0,1,3,34,8
0,0,0,11.456355113481834,2,1,1,1,18713,8.196436811235028,1,0,1,2,8,3690
0,1,1,12.049418835484797,3,3,1,1,11095,7.597897950521784,0,1,1,3,55,3169
0,0,1,11.119882876860622,2,1,1,1,17587,8.13505390861157,0,0,12,2,32,4608
0,0,0,11.589886506106357,1,1,1,1,19605,0.0,0,0,1,2,11,4609
0,0,0,11.119882876860622,4,1,1,6,18221,8.918917979908679,0,0,11,2,14,1292
0,0,0,11.630708500626612,1,2,2,1,19690,0.0,0,0,1,1,25,3988
0,1,0,12.283033686666302,3,1,1,1,14775,8.372860820526318,1,0,7,2,7,3084
0,0,1,11.99535161421452,2,2,1,1,19257,7.304515946460155,0,0,8,2,8,4610
1,1,1,11.744037185933616,2,1,1,1,19286,8.157657015196472,1,0,4,2,13,4611
0,1,1,11.813030057420567,2,2,5,1,19841,8.395929103923198,1,0,8,2,59,4612
0,0,1,12.049418835484797,3,1,1,1,23077,9.161990111035136,1,0,3,2,15,4613
0,0,1,11.630708500626612,1,1,1,1,22788,0.0,0,0,1,2,42,114
0,0,0,11.70766954176274,3,1,1,1,18026,9.121836973384779,0,0,3,2,12,4614
0,0,0,11.630708500626612,4,1,2,1,19087,8.67060073804555,1,0,4,1,43,4615
0,0,1,11.407564949312402,1,1,1,1,22331,0.0,0,0,1,2,28,4616
0,0,1,11.630708500626612,1,1,4,1,23077,0.0,0,0,1,1,27,4617
0,0,1,11.302204433654575,2,1,1,3,15749,8.75904072752422,1,0,12,3,32,4618
0,0,1,10.714417768752456,3,1,1,1,13378,6.917705609835305,1,0,8,2,23,4619
0,0,1,11.119882876860622,1,2,1,1,22212,0.0,0,0,1,2,16,324
1,1,0,13.036805489042683,4,2,1,3,15839,7.552237287560802,1,0,8,3,24,3427
0,0,0,13.017002861746503,2,1,1,1,18826,6.532334292222349,0,0,3,2,36,974
1,1,0,12.323855681186558,2,1,1,1,18617,7.982416346827733,0,0,8,3,20,4620
0,1,0,12.323855681186558,2,1,2,1,13417,8.276903481267057,1,0,9,1,15,4621
0,0,1,11.813030057420567,1,1,1,1,23410,0.0,0,0,1,2,2,4622
0,0,1,11.547326891687561,2,3,1,1,11855,8.430327258394575,0,0,3,2,22,456
0,1,1,12.218495165528731,2,1,1,1,14995,8.58783803098557,0,1,1,3,51,4623
1,0,0,11.845819880243557,2,1,1,4,8682,6.76849321164863,1,0,11,3,2,4624
0,0,1,11.630708500626612,2,2,1,1,14225,8.061802274538348,0,0,3,2,27,3074
1,0,1,12.793859310432293,3,2,2,1,13538,7.61085279039525,0,0,3,1,5,4625
1,0,0,11.967180737247824,3,2,2,1,10192,7.3783837129967145,0,0,2,1,16,4626
0,0,0,12.049418835484797,4,1,2,1,19570,7.3938782901077555,0,0,3,1,16,4607
1,1,1,12.58621994565405,1,1,2,1,19791,0.0,0,0,1,1,34,4627
0,0,1,11.967180737247824,2,1,1,1,17262,7.010311867307229,1,0,2,3,59,836
0,0,1,12.768541502448002,4,1,2,1,17435,8.339261982923576,0,0,7,1,45,3650
0,0,1,12.283033686666302,2,2,2,1,10512,7.48605261786314,0,0,6,2,18,726
0,1,0,12.100712129872347,2,2,1,2,11380,6.915723448631314,1,0,9,2,11,2063
1,1,1,12.911642346088676,2,2,1,1,10323,7.872073979866873,1,1,8,2,49,1662
0,1,1,11.630708500626612,2,1,3,1,16914,7.234898420314831,0,0,2,1,25,4628
1,1,0,11.967180737247824,3,1,1,1,11726,8.187299270155147,0,0,1,3,56,4629
1,1,0,12.323855681186558,3,1,1,4,10763,7.295735072749282,1,1,1,2,40,4630
0,0,0,11.630708500626612,3,1,1,1,14414,7.05617528410041,0,0,9,2,52,4631
0,1,1,11.813030057420567,2,1,1,1,14935,7.469654172932128,0,0,2,3,13,1407
0,0,0,11.938193200374572,1,1,3,1,23299,0.0,0,0,1,1,22,4632
1,0,1,12.100712129872347,2,2,1,2,15670,7.411556287811163,0,0,13,3,35,1039
1,1,0,12.768541502448002,3,1,1,1,16143,9.045465728785949,0,0,10,3,13,4633
0,0,1,12.506177237980511,2,1,5,3,11186,7.469654172932128,0,0,2,3,1,506
0,1,1,11.967180737247824,1,1,4,1,20432,0.0,0,0,1,1,29,4634
1,1,1,12.218495165528731,2,1,1,1,13300,8.207674424355282,0,0,1,5,52,80
0,1,1,11.813030057420567,2,1,1,1,15761,8.062747901086354,0,0,3,4,8,143
1,0,1,12.100712129872347,2,1,1,1,17075,7.987184748233473,0,0,3,2,59,4256
0,0,1,12.58621994565405,2,2,1,1,12079,7.358830898342354,0,0,8,4,16,4635
1,1,1,12.793859310432293,2,1,1,1,13681,7.078341579557671,0,0,5,2,47,3418
1,1,0,12.218495165528731,2,2,1,1,11736,6.590301048196686,0,0,5,4,40,2161
1,1,1,12.323855681186558,2,1,5,1,12311,7.808729306744399,1,0,3,2,25,3532
1,1,0,13.199324418540456,3,2,1,1,17249,7.4318919168078,0,0,3,2,32,776
1,0,0,12.323855681186558,2,2,1,1,13747,8.744169388750624,0,0,6,3,42,1306
0,0,1,12.218495165528731,3,1,1,1,20870,7.367708572374371,0,0,7,2,59,2419
1,0,0,12.66032791780777,3,2,1,1,18321,4.709530201312334,0,0,1,3,28,2507
1,1,1,11.967180737247824,1,1,1,1,22731,0.0,0,0,1,2,10,4636
0,1,0,12.283033686666302,3,1,1,1,14775,8.372860820526318,1,0,7,2,32,3084
0,1,1,12.218495165528731,4,1,5,1,12337,6.129050210060545,0,0,13,3,33,2453
0,0,1,12.218495165528731,3,1,1,1,15088,7.646353722445999,0,0,2,2,52,4637
0,0,1,11.119882876860622,1,1,4,1,23719,0.0,0,0,1,1,25,4638
1,1,1,12.66032791780777,2,2,1,1,14513,6.393590753950631,0,0,5,2,11,4639
0,0,1,12.100712129872347,2,1,1,1,13787,8.03365842788615,0,0,6,4,7,322
0,0,1,12.323855681186558,3,3,5,1,8425,4.553876891600541,0,0,2,2,8,4375
0,0,1,11.630708500626612,2,1,1,1,14601,8.974744612722734,0,0,3,2,41,2126
1,1,1,11.845819880243557,2,1,1,1,11736,7.066466970136958,0,0,1,4,18,2518
0,1,0,12.66032791780777,2,1,1,1,19441,8.310169021981912,0,0,8,2,39,1506
0,0,1,11.119882876860622,1,2,1,1,22212,0.0,0,0,1,2,25,324
0,0,1,12.601487417784837,3,1,2,4,15519,8.081784206935001,0,0,3,1,31,208
0,0,1,11.967180737247824,2,2,1,1,14274,5.442417710521793,0,0,9,5,1,4640
0,0,1,12.688498794774466,2,1,3,1,16120,7.351158226430694,0,0,11,1,32,4641
1,0,1,12.437184366493561,2,2,1,1,16482,6.9584483932976555,1,0,6,2,10,4642
1,1,1,12.66032791780777,3,2,1,1,21576,6.930494765951626,0,0,5,2,15,4643
1,1,1,11.05089000537367,1,1,1,1,24000,0.0,0,0,1,2,29,3556
0,0,1,11.813030057420567,2,3,1,1,10598,7.685243607975833,0,1,2,4,3,166
1,1,0,12.506177237980511,2,1,1,1,17901,8.192016914536875,0,0,3,2,12,4644
1,1,0,12.100712129872347,3,1,1,3,14084,7.89989532313973,1,0,5,2,42,4645
1,1,0,12.363076394339839,4,1,1,1,10293,8.084562415235304,0,0,3,4,20,4646
0,0,1,12.793859310432293,2,2,3,1,18899,9.052399183907607,0,0,8,1,40,4647
0,0,1,11.630708500626612,1,2,1,1,22037,0.0,0,0,1,2,16,4648
0,0,1,12.382124589310534,3,1,1,1,17100,7.1204443723924875,1,0,6,2,26,4649
0,1,0,12.419165860990882,2,2,1,1,15858,7.496652438168283,1,0,3,2,27,4650
0,0,1,11.967180737247824,1,1,4,1,21497,0.0,0,0,1,1,50,1575
1,1,0,12.323855681186558,2,3,5,1,10659,6.025865973825314,0,0,4,2,10,4651
1,0,0,11.967180737247824,2,2,3,2,10862,7.057036981697891,1,0,3,2,10,972
0,0,0,11.813030057420567,4,2,1,1,9454,6.930494765951626,1,0,8,3,19,3590
0,0,1,11.630708500626612,2,2,2,1,14446,8.058960017769417,0,0,1,1,59,922
0,0,1,11.967180737247824,3,1,3,1,12009,7.556427969440253,0,0,2,1,3,487
1,0,0,12.66032791780777,2,1,1,1,10860,6.90975328164481,1,0,4,2,16,1134
0,0,1,12.022750588402635,2,1,4,1,18001,8.058643712215618,1,0,1,1,16,4652
0,0,1,11.967180737247824,1,1,4,1,21187,0.0,0,0,1,1,27,4653
1,0,1,12.323855681186558,2,2,1,1,13198,8.213652703029998,0,0,6,3,12,4654
1,1,1,12.100712129872347,2,2,1,1,14082,7.496097345175956,0,0,8,3,27,3180
1,1,1,12.793859310432293,3,3,1,1,8780,7.336285660021297,1,0,8,3,24,4655
0,0,0,12.729320789294722,2,2,4,1,15658,5.241747015059643,1,1,2,1,24,4656
1,1,0,13.017002861746503,2,1,1,1,16009,8.443115988019922,0,0,2,2,10,4657
0,1,1,12.631340380934517,2,1,1,1,13061,7.349873704738337,0,0,1,4,16,1448
0,0,1,11.813030057420567,1,1,2,1,23929,0.0,0,0,1,1,4,2004
1,1,1,12.100712129872347,2,1,1,1,14272,6.391917113392602,0,0,5,4,13,4658
1,1,1,11.502875129116727,2,1,1,1,18229,5.986452005284438,0,0,4,3,7,4659
0,0,1,11.630708500626612,2,1,5,1,13541,8.13973227971767,0,0,6,3,43,3460
1,0,0,12.100712129872347,3,2,2,1,9488,7.317212408359839,0,0,11,1,45,4660
0,0,1,12.100712129872347,1,1,2,1,21648,0.0,0,0,1,2,40,4661
1,0,1,12.218495165528731,4,2,1,1,10756,7.764720544771477,0,0,6,3,39,1508
0,0,1,11.407564949312402,2,1,2,1,12037,7.903596289614301,0,0,3,2,28,4662
0,0,1,11.923378114589433,1,1,1,1,24360,0.0,0,0,1,2,48,4663
0,0,0,12.66032791780777,3,2,1,1,12932,5.736572297479192,1,0,8,4,6,4554
0,0,1,12.323855681186558,2,2,4,1,20538,8.617219505483362,1,0,2,1,4,3291
0,0,1,11.967180737247824,3,1,5,1,14120,7.651595573857601,0,0,1,2,12,4664
0,1,1,11.967180737247824,4,1,1,1,18893,7.793174347189205,0,0,6,2,9,4665
0,0,1,11.967180737247824,1,1,1,1,20971,0.0,0,0,1,2,22,3275
1,1,1,12.100712129872347,3,1,1,1,15516,7.171656822768514,0,0,3,2,35,2656
0,1,1,12.419165860990882,3,1,1,1,17958,7.830425617820331,0,0,5,2,44,4666
0,1,1,14.269765830241871,3,2,2,1,10142,7.8160138391590275,0,0,8,2,6,1586
0,0,1,11.813030057420567,2,1,5,1,13797,8.350193650720067,0,0,6,2,39,329
1,1,0,12.66032791780777,3,2,1,1,13937,8.487558386286548,1,0,8,2,40,4667
0,1,1,12.363076394339839,3,1,1,1,10865,7.301147805856032,0,0,2,3,5,2858
1,0,0,12.363076394339839,2,1,1,1,16148,8.421122722665503,1,0,5,2,40,4477
0,1,1,12.66032791780777,4,2,1,1,14004,5.680172609017068,0,0,8,3,49,4668
0,0,1,12.218495165528731,2,2,2,1,10106,4.543294782270004,0,0,9,2,58,4380
0,0,1,12.323855681186558,3,2,2,1,17031,6.466144724237619,0,0,6,1,29,508
0,0,1,12.218495165528731,2,2,1,1,13797,8.089482474360754,0,0,11,4,29,92
1,1,1,11.630708500626612,2,1,1,1,12733,8.066521490469993,1,0,5,2,6,1342
0,0,1,12.66032791780777,3,1,3,3,18794,7.519149957669823,0,0,12,2,40,1129
0,1,1,12.323855681186558,2,2,1,1,16589,7.311886164077165,0,0,6,2,25,349
0,0,1,11.813030057420567,3,1,4,3,17121,9.185227671161108,0,0,6,2,27,622
0,1,1,11.967180737247824,3,2,1,1,17052,8.024862150286411,0,0,2,2,27,4669
1,0,0,12.323855681186558,3,2,1,1,10565,7.761744984658913,0,0,3,3,7,4670
0,0,1,12.100712129872347,2,2,3,1,15113,7.368970402194793,0,0,18,2,23,4671
0,1,1,11.630708500626612,1,1,1,1,19921,0.0,0,0,1,2,28,3823
0,0,1,12.506177237980511,4,1,5,1,12721,8.566554620953962,0,0,7,3,26,3412
0,0,1,12.173032791451973,1,1,1,1,21757,0.0,0,0,1,2,1,777
0,0,0,11.967180737247824,2,2,3,1,17237,8.006700845440367,0,0,7,1,39,1114
1,1,0,11.813030057420567,2,1,2,1,18529,7.094234845924755,0,0,5,1,57,4672
0,0,1,11.967180737247824,2,2,2,1,11956,5.730099782973574,0,0,11,1,26,4673
0,1,1,12.793859310432293,4,2,3,1,19305,7.552762084214147,0,0,6,1,1,1276
0,0,1,12.218495165528731,3,2,5,1,14069,8.037220031133012,0,1,9,3,18,713
1,1,0,11.630708500626612,2,1,1,1,14957,6.066108090103747,0,0,2,4,10,4674
1,0,1,11.967180737247824,2,1,1,1,12272,7.70210434005105,1,0,3,3,46,4675
0,1,1,10.283634852660002,1,1,1,1,20086,0.0,0,0,1,2,6,4676
0,0,0,11.245046019814627,2,1,1,1,16876,4.584967478670572,1,0,1,2,5,3097
0,1,0,11.630708500626612,2,1,1,1,15244,8.00603417874901,0,0,13,2,7,4677
0,0,0,12.323855681186558,4,1,1,2,12269,5.2832037287379885,0,0,7,2,53,4678
0,1,0,11.630708500626612,2,1,1,1,14000,7.778211474512493,0,0,2,2,2,1010
0,0,1,12.601487417784837,3,1,2,4,15519,8.081784206935001,0,0,3,1,23,208
1,0,1,11.630708500626612,2,2,2,1,14846,8.761080103868347,1,0,3,1,19,2743
0,0,1,11.813030057420567,1,1,1,1,21374,0.0,0,0,1,2,1,2721
0,0,0,12.419165860990882,3,3,1,1,12217,7.762170607138205,1,0,1,3,11,4402
0,0,1,12.506177237980511,1,1,2,1,22030,0.0,0,0,1,1,21,874
0,0,1,11.119882876860622,1,2,2,3,23694,0.0,0,1,1,1,35,3118
0,0,1,11.669929213779893,1,2,1,1,21428,0.0,0,0,1,2,39,4679
0,0,1,11.70766954176274,2,1,1,1,10122,5.44673737166631,0,0,1,2,30,4680
0,1,0,12.506177237980511,3,1,1,1,14775,6.212606095751519,0,0,8,2,31,4681
1,1,0,12.506177237980511,2,3,1,2,9096,7.697575346802343,0,0,3,2,14,4682
1,0,0,12.323855681186558,3,1,1,1,13336,7.270312886079025,0,0,14,2,18,2924
1,0,0,11.70766954176274,2,2,1,1,9740,8.016647877057803,0,0,1,2,26,3826
0,0,0,11.407564949312402,2,1,1,1,16115,6.893656354602635,0,0,2,2,46,4107
1,1,1,11.813030057420567,2,1,1,5,14917,9.006754319877503,1,0,5,2,25,4683
0,1,1,11.407564949312402,3,1,1,1,14770,5.393627546352362,1,0,1,3,54,601
0,0,1,12.419165860990882,2,2,1,1,22100,6.361302477572996,0,1,8,2,3,1087
0,0,1,11.407564949312402,4,2,1,1,12849,6.298949246855942,1,0,6,2,16,4183
0,0,0,11.967180737247824,3,3,1,2,11941,7.923348211930154,0,0,1,3,25,2774
0,0,1,11.407564949312402,1,1,2,1,22286,0.0,0,0,1,1,19,503
0,1,1,11.967180737247824,2,2,1,1,9766,7.89989532313973,1,0,2,3,13,3694
1,0,1,12.353414483428102,2,1,1,1,14247,4.912654885736052,0,0,1,3,57,1762
0,1,0,12.866179972011919,2,2,1,1,13168,7.853604813097837,0,0,8,3,28,3413
0,0,0,11.813030057420567,2,1,1,1,15493,6.470799503782602,1,0,3,2,35,2028
0,0,0,11.813030057420567,2,1,1,2,10014,6.385194398997726,1,0,6,2,10,3223
0,0,1,11.407564949312402,2,1,2,1,18246,8.711278615130434,1,0,8,2,49,4684
0,1,1,13.487006490992238,3,2,3,1,20791,8.479491324232226,1,0,8,1,58,1940
1,1,1,11.813030057420567,2,2,1,1,9075,6.421622267806518,1,0,2,2,0,310
0,0,1,12.100712129872347,2,1,1,1,21911,6.61338421837956,1,0,1,2,54,4685
0,1,0,13.422467969854667,2,1,1,1,13808,7.513163545234075,0,0,8,5,20,1181
0,1,1,11.813030057420567,2,2,1,1,13467,5.976350909297934,0,0,6,3,55,4686
1,0,1,12.100712129872347,3,1,2,1,17844,6.999422467507961,0,0,2,1,4,3321
1,0,1,11.967180737247824,2,1,1,1,11053,7.394493107219038,0,0,3,2,49,4687
1,1,1,12.323855681186558,3,1,1,1,15296,8.353497098745448,1,0,5,3,30,1593
1,1,1,12.506177237980511,2,2,1,1,15174,6.368187186350492,0,0,1,5,30,4688
1,0,0,11.813030057420567,2,3,5,1,10957,7.399398083331354,0,0,14,2,31,4689
0,0,0,12.100712129872347,2,1,4,3,21413,6.135564891081739,0,0,12,1,44,4690
0,0,1,12.570715759118084,2,1,1,1,19863,8.401108712395436,0,0,1,2,43,4229
1,1,1,12.323855681186558,1,2,3,1,20689,0.0,0,0,1,1,13,4691
0,0,0,12.100712129872347,2,2,1,1,9948,6.558197802812269,0,0,9,2,1,4692
0,1,1,10.283634852660002,1,1,1,1,20086,0.0,0,0,1,2,2,4676
1,1,0,11.813030057420567,2,3,1,1,8699,6.513230110912307,1,0,8,2,7,4693
0,0,0,11.302204433654575,2,1,1,1,12544,6.618738983517219,0,0,2,2,16,4694
0,0,0,11.967180737247824,2,1,1,1,17072,8.182838710766026,0,0,2,2,2,4695
1,0,1,11.744037185933616,3,1,5,1,12755,7.652545692693921,0,0,1,1,39,4696
1,0,0,11.813030057420567,2,1,1,1,13639,6.066108090103747,0,0,3,4,25,948
0,0,1,12.506177237980511,3,2,2,1,10707,6.641182169740591,0,0,18,1,16,209
0,0,1,11.630708500626612,2,1,1,1,13741,8.560635749259074,0,0,3,3,16,4697
0,0,1,11.119882876860622,1,1,1,3,21819,0.0,0,0,1,2,23,4698
0,0,0,11.589886506106357,1,1,4,1,22182,0.0,0,0,1,1,26,1413
0,0,0,12.323855681186558,1,1,1,3,18133,0.0,0,0,1,3,42,4699
1,1,1,11.813030057420567,2,1,1,1,9955,7.619233416226805,0,0,1,2,28,496
0,0,1,12.911642346088676,4,1,1,1,18459,8.329899292995725,0,0,7,4,29,102
0,0,1,11.813030057420567,2,1,1,1,15083,7.417580402414544,0,0,2,5,25,2427
0,1,1,12.130270932113891,1,1,4,1,23584,0.0,0,0,1,1,17,1499
0,0,1,12.911642346088676,3,2,4,1,13241,7.5883236773352225,1,0,9,2,5,4361
1,1,1,11.967180737247824,2,1,1,1,13778,7.421177528595393,0,0,5,3,38,4700
1,0,0,11.502875129116727,2,1,2,1,17876,8.564076777315087,0,0,3,2,0,4701
0,0,0,12.58621994565405,2,3,1,1,12454,8.301769763117166,1,0,2,3,36,529
1,0,1,11.744037185933616,2,1,1,1,10324,6.2422232654551655,1,0,3,2,57,1643
1,1,1,12.100712129872347,2,1,1,1,12917,7.4770384723196965,1,0,2,2,47,4702
1,1,1,11.502875129116727,2,1,1,1,18229,5.986452005284438,0,0,4,3,23,4659
0,0,1,12.218495165528731,3,1,1,1,17822,7.456454555176209,0,0,8,2,3,4703
1,1,1,11.630708500626612,2,1,2,1,9952,7.3864708488298945,0,0,1,1,13,701
1,1,0,12.343658308482738,2,3,1,6,18325,7.136483208590247,0,0,3,2,34,671
0,1,1,11.99535161421452,2,1,2,1,18071,7.945555428253489,0,0,3,1,25,2973
0,1,1,12.419165860990882,3,1,1,1,17958,7.830425617820331,0,0,5,2,51,4666
0,0,0,12.323855681186558,4,1,1,1,15329,9.049114723476961,0,0,6,2,21,4029
1,1,0,12.218495165528731,3,1,1,1,16224,7.853604813097837,0,0,4,2,22,3519
0,0,1,11.245046019814627,1,1,1,1,21933,0.0,0,0,1,2,55,4704
0,0,1,11.967180737247824,3,1,2,1,18258,6.444131256700441,1,0,3,1,8,1732
1,1,1,11.502875129116727,2,1,1,4,9928,7.3343293503005365,0,0,8,2,34,4705
0,0,0,11.456355113481834,1,1,1,1,21225,0.0,0,1,1,2,6,1208
0,0,1,11.70766954176274,2,2,1,1,11007,6.637258031284457,0,0,1,3,17,1598
0,0,0,11.245046019814627,2,2,1,1,15915,6.666956792429207,1,0,2,3,16,2474
0,0,1,11.119882876860622,2,1,1,1,19620,7.69484807238461,0,0,6,2,48,2400
0,0,1,11.967180737247824,2,1,1,1,10031,7.293017679772782,0,0,3,2,34,4706
0,0,1,11.967180737247824,2,1,2,1,14717,7.311218384419629,0,0,1,3,50,1314
0,0,1,11.813030057420567,2,1,5,2,11567,6.486160788944089,0,1,2,3,39,737
1,1,1,11.813030057420567,3,2,1,1,18230,6.09807428216624,1,0,8,3,7,4707
0,0,0,12.323855681186558,1,1,1,3,18133,0.0,0,0,1,3,8,4699
1,1,1,12.506177237980511,4,1,1,1,11372,8.268218880067506,0,0,6,2,14,1984
0,0,1,12.506177237980511,2,1,1,1,18114,9.222466551774023,0,0,11,2,59,1248
0,0,1,12.218495165528731,1,1,4,1,21824,0.0,0,0,1,1,30,4708
1,1,0,11.589886506106357,1,1,1,1,22953,0.0,0,0,1,2,60,4709
1,1,1,11.813030057420567,2,1,1,1,14495,8.16223106548118,0,0,3,2,20,4710
0,0,1,11.119882876860622,2,2,1,1,14240,7.369600720526409,0,0,6,2,30,1340
1,0,1,11.630708500626612,3,1,5,1,9905,7.821643126239982,0,0,3,2,10,4711
0,0,1,11.407564949312402,2,1,5,1,8993,5.030437921392435,1,0,7,3,22,4712
0,1,0,11.407564949312402,3,1,1,1,10168,5.638354669333745,0,0,2,3,3,3736
